Time,The 1th agent_x,The 1th agent_y,The 2th agent_x,The 2th agent_y,The 3th agent_x,The 3th agent_y,The 4th agent_x,The 4th agent_y,The 5th agent_x,The 5th agent_y,The 6th agent_x,The 6th agent_y,The 7th agent_x,The 7th agent_y,The 8th agent_x,The 8th agent_y,The 9th agent_x,The 9th agent_y,The 10th agent_x,The 10th agent_y,The 11th agent_x,The 11th agent_y,The 12th agent_x,The 12th agent_y,The 13th agent_x,The 13th agent_y
10,-1.3288085503998939,1.3704836567925625,0.08932957871666002,1.3473165860225855,1.391157272013908,1.381346643977821,-1.2477132825363562,0.08690136352659246,0.010869412259455234,0.0594687575672352,1.2629205330055828,0.03430717123560877,-1.1703794759216843,-1.3763974909134258,0.10346025919065731,-1.2776022935899913,1.2835457900417844,-1.3827107792261222,-2.8260816410785243,-0.3484439291185989,2.836302730709137,0.6933903504429242,-0.4825923728557117,3.1403996841996955,0.2267723500425874,3.0416905036845834
11,-1.3288085503998939,1.3704836567925625,0.08932957871666002,1.3473165860225855,1.391157272013908,1.381346643977821,-1.2477132825363562,0.08690136352659246,0.010869412259455234,0.0594687575672352,1.2629205330055828,0.03430717123560877,-1.1703794759216843,-1.3763974909134258,0.10346025919065731,-1.2776022935899913,1.2835457900417844,-1.3827107792261222,-2.8260816410785243,-0.3484439291185989,2.836302730709137,0.6933903504429242,-0.4825923728557117,3.1403996841996955,0.2267723500425874,3.0416905036845834
12,-1.3288085503998939,1.3704836567925625,0.08932957871666002,1.3473165860225855,1.391157272013908,1.381346643977821,-1.2477132825363562,0.08690136352659246,0.010869412259455234,0.0594687575672352,1.2629205330055828,0.03430717123560877,-1.1703794759216843,-1.3763974909134258,0.10346025919065731,-1.2776022935899913,1.2835457900417844,-1.3827107792261222,-2.8260816410785243,-0.3484439291185989,2.836302730709137,0.6933903504429242,-0.4825923728557117,3.1403996841996955,0.2267723500425874,3.0416905036845834
13,-1.3096285904111935,1.4207749977872557,0.10875504324883746,1.3042079291313253,1.3289345568309512,1.2433936910876286,-1.1941341300916128,0.07389825683004074,0.04046312263992873,0.05381157562526338,1.231389888749992,-0.044543791331784106,-1.2780881857952469,-1.2323013931442302,0.07092410758585678,-1.247261045779168,1.4639139763917133,-1.4159658325295645,-2.8260816410785243,-0.3484439291185989,2.7957337726222957,0.04381812053267792,0.09595967235274565,-2.6611923075143444,0.18760295211897104,3.772635957742653
14,-1.3096285904111935,1.4207749977872557,0.10875504324883746,1.3042079291313253,1.3289345568309512,1.2433936910876286,-1.1941341300916128,0.07389825683004074,0.04046312263992873,0.05381157562526338,1.231389888749992,-0.044543791331784106,-1.2780881857952469,-1.2323013931442302,0.07092410758585678,-1.247261045779168,1.4639139763917133,-1.4159658325295645,-2.8260816410785243,-0.3484439291185989,2.7957337726222957,0.04381812053267792,0.09595967235274565,-2.6611923075143444,0.18760295211897104,3.772635957742653
15,-1.3096285904111935,1.4207749977872557,0.10875504324883746,1.3042079291313253,1.3289345568309512,1.2433936910876286,-1.1941341300916128,0.07389825683004074,0.04046312263992873,0.05381157562526338,1.231389888749992,-0.044543791331784106,-1.2780881857952469,-1.2323013931442302,0.07092410758585678,-1.247261045779168,1.4639139763917133,-1.4159658325295645,-2.8260816410785243,-0.3484439291185989,2.7957337726222957,0.04381812053267792,0.09595967235274565,-2.6611923075143444,0.18760295211897104,3.772635957742653
16,-1.3096285904111935,1.4207749977872557,0.10875504324883746,1.3042079291313253,1.3289345568309512,1.2433936910876286,-1.1941341300916128,0.07389825683004074,0.04046312263992873,0.05381157562526338,1.231389888749992,-0.044543791331784106,-1.2780881857952469,-1.2323013931442302,0.07092410758585678,-1.247261045779168,1.4639139763917133,-1.4159658325295645,-2.8260816410785243,-0.3484439291185989,2.7957337726222957,0.04381812053267792,0.09595967235274565,-2.6611923075143444,0.18760295211897104,3.772635957742653
17,-1.2071350203807576,1.3889970239169867,0.16002155344902932,1.2493765460600452,1.3720301767457597,1.2871213520169087,-1.1306059988548538,0.14811364495081963,-0.0013381175666250943,0.053632210086878206,1.2130924910804817,0.02226833818780025,-1.1238627435042101,-1.0732650459401585,0.09867118846444614,-1.1524256619727535,1.3367415001826433,-1.2864523150651133,-2.6471471575209184,0.03941641013213337,2.7813274130257692,-0.235860261201772,-0.18967282716765288,-2.5966681117999038,0.18781572777660346,2.753074961752168
18,-1.2071350203807576,1.3889970239169867,0.16002155344902932,1.2493765460600452,1.3720301767457597,1.2871213520169087,-1.1306059988548538,0.14811364495081963,-0.0013381175666250943,0.053632210086878206,1.2130924910804817,0.02226833818780025,-1.1238627435042101,-1.0732650459401585,0.09867118846444614,-1.1524256619727535,1.3367415001826433,-1.2864523150651133,-2.6471471575209184,0.03941641013213337,2.7813274130257692,-0.235860261201772,-0.18967282716765288,-2.5966681117999038,0.18781572777660346,2.753074961752168
19,-1.2071350203807576,1.3889970239169867,0.16002155344902932,1.2493765460600452,1.3720301767457597,1.2871213520169087,-1.1306059988548538,0.14811364495081963,-0.0013381175666250943,0.053632210086878206,1.2130924910804817,0.02226833818780025,-1.1238627435042101,-1.0732650459401585,0.09867118846444614,-1.1524256619727535,1.3367415001826433,-1.2864523150651133,-2.6471471575209184,0.03941641013213337,2.7813274130257692,-0.235860261201772,-0.18967282716765288,-2.5966681117999038,0.18781572777660346,2.753074961752168
20,-1.2071350203807576,1.3889970239169867,0.16002155344902932,1.2493765460600452,1.3720301767457597,1.2871213520169087,-1.1306059988548538,0.14811364495081963,-0.0013381175666250943,0.053632210086878206,1.2130924910804817,0.02226833818780025,-1.1238627435042101,-1.0732650459401585,0.09867118846444614,-1.1524256619727535,1.3367415001826433,-1.2864523150651133,-2.6471471575209184,0.03941641013213337,2.7813274130257692,-0.235860261201772,-0.18967282716765288,-2.5966681117999038,0.18781572777660346,2.753074961752168
21,-1.09870832890968,1.2983060846201062,0.15349333595920303,1.2198982581120785,1.2722870288050383,1.251633019147211,-1.1056234463310224,0.1769649036820163,0.013588303665972443,0.07261955675398941,1.1881632116625618,0.020083761091722115,-1.120824572812161,-1.0184542526527003,0.07442932702649988,-1.1091588346302885,1.3125087212779742,-1.209528792965007,-2.505770333916214,0.5000753356492744,2.578492362782765,0.20050520526832444,-0.4167340439894345,-2.3123106352818255,-0.10215738627445359,2.652295094724056
