Time,The 1th agent_x,The 1th agent_y,The 2th agent_x,The 2th agent_y,The 3th agent_x,The 3th agent_y,The 4th agent_x,The 4th agent_y,The 5th agent_x,The 5th agent_y,The 6th agent_x,The 6th agent_y,The 7th agent_x,The 7th agent_y,The 8th agent_x,The 8th agent_y,The 9th agent_x,The 9th agent_y,The 10th agent_x,The 10th agent_y,The 11th agent_x,The 11th agent_y,The 12th agent_x,The 12th agent_y,The 13th agent_x,The 13th agent_y
36,-4.316874185778803,4.281116062740055,-0.06056783033157014,2.354015030881026,4.23353912652341,4.3309425856033945,-3.0918946189209304,-0.030022032125569805,-0.8438711909960613,0.01309085905486714,2.1364138906191696,0.008481525253972751,-4.373067686273861,-4.187262692677136,-0.0032903592502098,-2.3687484206506864,4.257676786085412,-4.310289215351788,-5.82277352952772,0.16047641657511,5.612175156162609,0.07591908172553381,-0.35406441535921596,-5.659456044709098,-0.24687891312233295,5.642902789194208
37,-4.326065835433033,4.291575399015761,-0.058214343510344706,2.3672557239133836,4.242301406304621,4.342236981118885,-3.123039220590563,-0.030194340633010932,-0.8685423575585139,0.01625910539818027,2.1417767738582296,0.009888992895169209,-4.3831611201874985,-4.197007553731985,-0.0010132205133671693,-2.377654242513495,4.266325616987655,-4.320739081445798,-5.833047309373773,0.16127188790972513,5.607737809289627,0.07492157358219312,-0.35101235271813136,-5.6587407379733285,-0.24426031720711616,5.643715538825618
38,-4.336877008253775,4.3005933725850225,-0.05579811479278936,2.3780098278567,4.253004457159888,4.351296589167406,-3.154057381799991,-0.03243136620959476,-0.8964409691343556,0.017998604791923938,2.1461855575230278,0.010691520113260038,-4.391809421958159,-4.208457331234936,0.0023869749802426137,-2.3870788411267965,4.2769178817303475,-4.329303862549139,-5.842095458086079,0.15927990490990945,5.6035968480723986,0.07346643744167354,-0.343488498403288,-5.658333689807481,-0.24123485982612947,5.64332698579992
39,-4.347858817965881,4.310992862396257,-0.05122814184076677,2.3897557898804687,4.263873157807004,4.362338514971356,-3.185548939703563,-0.03395317480676933,-0.9260810287070999,0.0209580791526544,2.1512428920374114,0.010665356080943442,-4.401513302609247,-4.220478936130194,0.004273196413413048,-2.396078506420044,4.285771157899667,-4.340525436275254,-5.85075988016874,0.15877950568433039,5.598642661085176,0.07111732939915807,-0.3373848232241047,-5.657225863939658,-0.23804273390144384,5.642461163611588
40,-4.3567388962496105,4.321405256718458,-0.046000184425192485,2.399406038497365,4.2732690940545135,4.373574926134918,-3.212130315445939,-0.033502588881545975,-0.9521502921624906,0.02357485574052421,2.155940645609469,0.010545394427185073,-4.41159380573954,-4.230250018128719,0.006090647242131911,-2.4047411174845177,4.295884466348467,-4.349653658155494,-5.858131010338477,0.16005333939446637,5.593720953789333,0.07249697095450824,-0.3317072142645209,-5.655475435608275,-0.2344117746120282,5.641169596255356
41,-4.367458742684201,4.330478593644752,-0.04078057688071983,2.4093426575522394,4.284761055282996,4.383156975931468,-3.2387033587778298,-0.03534861393808291,-0.977579539625438,0.025922061389880388,2.160878399064798,0.009701368105675673,-4.419408924320087,-4.2428889887563175,0.009027454738234046,-2.4138575099861335,4.30696258612111,-4.358849360004167,-5.865194256206669,0.15608905942878604,5.588833227725643,0.07216300885090095,-0.32237589455238685,-5.653646021221749,-0.23011145679301248,5.639566081588343
42,-4.376192367264783,4.341024115909896,-0.03826139250296869,2.4162579406966582,4.293383065392904,4.393996074498632,-3.262292510184314,-0.035427051906811925,-0.999723725305813,0.02541823288534953,2.1669164494233493,0.009426906096735448,-4.428045708613115,-4.253976589101697,0.011740060342072377,-2.423009469575146,4.315695121162427,-4.3693804843810256,-5.871158629862504,0.1552371707665797,5.584182820668182,0.0718989154593343,-0.3166511747873011,-5.651848733443719,-0.2257517033267747,5.637410940396219
43,-4.385282277862798,4.3521858647587,-0.034689966232022376,2.4241990150071366,4.303511522004459,4.404938091359982,-3.2858171204203077,-0.03570348426514578,-1.022813884739236,0.025816370676821205,2.1735777473251248,0.010037996560376652,-4.436688982363375,-4.265221349034997,0.016513598691715103,-2.4313244917296375,4.327238406051364,-4.378253759433978,-5.87643472334216,0.15488783375290024,5.579615861345236,0.07334697924594878,-0.3086102262899363,-5.649462968749915,-0.22069133942729335,5.634805088149199
44,-4.395622068659224,4.361518381041963,-0.03184230266584852,2.433070296747712,4.314178981572304,4.414230803361235,-3.308675234658413,-0.03771461210731126,-1.0449824220147028,0.027817955621899995,2.179866533271904,0.009725826644099121,-4.443535537384835,-4.277238814878372,0.01978364720227018,-2.437297434644237,4.337080076211609,-4.387649582045146,-5.881646654110188,0.1515850961647255,5.575327171747631,0.07274570938879087,-0.30088674960271544,-5.646943253801991,-0.21653883641933336,5.632403249594379
45,-4.403808424470094,4.3727707977732715,-0.029728493618580286,2.441071243179169,4.322345249706661,4.425097267117695,-3.3312586857913695,-0.037483621608548345,-1.0673174882646188,0.02973950157472787,2.1865742799089736,0.00904964466475382,-4.453120823404986,-4.286480148678459,0.02127310725156559,-2.4424280445513022,4.346056322581894,-4.397613256329028,-5.8863183782777115,0.1545552544923433,5.571162329831696,0.07384917651035183,-0.2968872300285805,-5.643524547259069,-0.21251690547836,5.630375317453683
46,-4.413248148994504,4.383091082057677,-0.02754411800030824,2.449790819436407,4.332590391433665,4.434604809695783,-3.351516382917928,-0.03844829870412711,-1.0886733085516562,0.031785586938583195,2.1926777177726873,0.00946804696997185,-4.462359252105836,-4.296529730890153,0.023581137535043827,-2.447116741749615,4.356834554877753,-4.405755989386717,-5.889903670195106,0.15577268589725,5.566771279229668,0.074615636004109,-0.29001502676808666,-5.639525153548458,-0.20801000745547285,5.628191024143958
47,-4.423097248303273,4.392251061534713,-0.026128422899904757,2.457658585898399,4.3425862318862665,4.443717933199704,-3.3690408655553816,-0.04043206903266659,-1.1083538649028015,0.033643688597171956,2.1982584459364367,0.010248054012018422,-4.4705946252577125,-4.30698912784556,0.025022710149490063,-2.4507579249727534,4.364804045156735,-4.415548846310077,-5.892841745416972,0.155446327955774,5.562056889460776,0.07242369174700265,-0.28504516936128915,-5.635649791681375,-0.20496814990509885,5.625771185096618
48,-4.430983559685018,4.403067564930674,-0.023902762229958213,2.463657367343914,4.351122413350914,4.4544042019330545,-3.387695240143659,-0.04071806424138959,-1.1298990165923815,0.03521592845118999,2.2035673821562898,0.010828385937168592,-4.480228829279534,-4.316179065260839,0.02618056743960682,-2.4549117410934573,4.373181296423072,-4.425641363874395,-5.896093555623459,0.15870055654541176,5.5569599205461815,0.07213339590768147,-0.28167030154312456,-5.631693736752116,-0.20148065584019467,5.622848585273334
49,-4.440509719862749,4.412457429216902,-0.02096754420087563,2.470680719142603,4.3617368919420905,4.4632223345965505,-3.4066079929505704,-0.04266320389388615,-1.1514311463254763,0.037639309859841506,2.2069111234262757,0.011511784957978307,-4.487592896554684,-4.327544549299747,0.027957252655986305,-2.459271273846319,4.383313726930862,-4.43372540394921,-5.89970369359612,0.15711163985265797,5.551384128813711,0.07147651449477353,-0.2739559299182292,-5.62799459635092,-0.19791889332974485,5.619670598827223
50,-4.449743774033121,4.421943200587255,-0.017080804246111178,2.477582346962883,4.371561172124826,4.473075581581878,-3.426548206982231,-0.044670782210174786,-1.1739753646926252,0.04044964675015369,2.2103621712275805,0.011536014723391547,-4.495363110939348,-4.338794648054534,0.028716465982392934,-2.4637598107594387,4.391338629993978,-4.443630509972868,-5.903759278018437,0.15616155883430405,5.545709143548653,0.06976684018313263,-0.26874407460447863,-5.6244571917970685,-0.19536051461875198,5.61655689083553
51,-4.457677744963885,4.4320465680038605,-0.013157399965131367,2.483266956183835,4.380296440199882,4.483645460338503,-3.4465722129460343,-0.04481142579431035,-1.196237939224178,0.04240401412952561,2.213922227425284,0.011306454021840068,-4.505123853754827,-4.347585335634821,0.029598147738903968,-2.4694306891354447,4.400794818414701,-4.4527251536448365,-5.908123119101432,0.1588012104397918,5.540068865198656,0.07039076977577155,-0.26533659005684296,-5.621022494189385,-0.19290933514654143,5.613326447911352
52,-4.4674607673654005,4.440503922930157,-0.00962604809213856,2.488324076286693,4.390790668262686,4.492230867398423,-3.4659645778064503,-0.04673046245754669,-1.21820264067419,0.04368935020510439,2.2173507895959133,0.010798792700400324,-4.51285712770807,-4.3584398687732495,0.03142345639170047,-2.474775130042388,4.411002290273626,-4.461116359583811,-5.912345919391937,0.15660253863679674,5.534534167789552,0.06963045024495186,-0.2590086631769051,-5.617621614541754,-0.190301316883605,5.6096699494285405
53,-4.476284735814707,4.450269192119477,-0.008005403805342504,2.4929297467779126,4.399390094653291,4.502185049232088,-3.483646293651483,-0.04802672050803053,-1.2396147773253192,0.044113591412690834,2.2208924739902143,0.010852721220279863,-4.521553178944457,-4.368518928726811,0.03338523011244211,-2.479597502404227,4.418980579168069,-4.47142311342675,-5.91549721672549,0.15660617171232855,5.5290735040654075,0.06849843573707781,-0.25634508470028056,-5.613695700376584,-0.18793141402542324,5.606102893873949
